ⲉⲣⲕⲉⲣⲙⲁ (v.) ⲕⲉⲣⲙⲁ	To spend.
ⲉⲣⲕⲉⲣⲙⲓ (v.) ⲕⲉⲣⲙⲓ	To become ashes.
ⲉⲣⲕⲓⲛⲇⲩⲛⲉⲩⲓⲛ (v.) ⲕⲓⲛⲇⲓⲛⲟⲥ	To venture.
ⲉⲣⲕⲗⲏⲣⲟⲛⲟⲙⲓⲛ (v.) ⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ	"To in-
   herit."
ⲉⲣⲕⲟⲗⲁⲍⲓⲛ (v.) ⲕⲟⲗⲁⲍⲓⲛ	To punish.
ⲉⲣⲕⲟⲥⲙⲉⲓⲛ (v.) ⲕⲟⲥⲙⲟⲥ	To decorate.
ⲉⲣⲕⲟⲥⲙⲓⲛ (v.) ⲕⲟⲥⲙⲟⲥ	To decorate.
ⲉⲣⲕⲟⲩⲣ (v.) ⲕⲟⲩⲣ	To become deaf.
ⲉⲣⲕⲟⲩϫⲓ (v.) ⲕⲟⲩϫⲓ	To be few.
ⲉⲣⲕⲱϯ (v.) ⲕⲱϯ	To circumvent.
ⲉⲣⲗⲁⲙⲡⲁⲥ (v.) ⲗⲁⲙⲡⲁⲥ	To illuminate.
ⲉⲣⲗⲁϫⲓ (v.) (2) ⲗⲁϫⲓ	To importune.
ⲉⲣⲗⲓⲧⲁⲛⲉⲩⲓⲛ (v.) ⲗⲓⲧⲁⲛⲓⲁ	To accept.
ⲉⲣⲙⲁⲅⲓⲛ (v.) ⲙⲁⲅⲓⲁ	To charm.
ⲉⲣⲙⲁⲕⲁⲣⲓⲍⲓⲛ (v.) ⲙⲁⲕⲁⲣⲓⲟⲥ	To bless.
ⲉⲣⲙⲁⲛ	"(703a); (m.) Pomegranate (tree or fruit).
   ⲉⲣⲛⲁϣⲧϩⲏⲧ (v.) hearted."
ⲛϣⲟⲧ	"To be hard
   ⲉⲣⲙⲁⲣⲧⲩⲣⲟⲥ
   martyred."
	"ⲙⲁⲣⲧⲩⲣⲓⲁ - To be
   ⲉⲣⲛⲁϣϯ (v.) ⲛϣⲟⲧ - To be protector."
ⲉⲣⲛⲉⲓ (v.) ⲛⲉⲓ	To make time.
ⲉⲣⲙⲁⲥⲧⲓⲅⲅⲟⲥ (v.) ⲙⲁⲥⲧⲓⲅⲅⲟⲥ	To whip.
ⲉⲣⲙⲁⲧⲟⲓ (v.) ⲙⲁⲧⲟⲓ	To become soldier.
ⲉⲣⲙⲉⲑⲛⲁⲏⲧ (v.) ⲛⲁⲓ	To have pity.
ⲉⲣⲙⲉⲑⲣⲉ (v.) ⲙⲉⲑⲣⲉ	To testify.
ⲉⲣⲙⲉⲓ (v.) ⲙⲉⲓ	to be lover of.
ⲉⲣⲙⲉⲗⲉⲧⲁⲛ (v.) ⲙⲉⲗⲉⲧⲏ	To meditate.
ⲉⲣⲙⲉⲗⲓⲧⲁⲛ (v.) ⲙⲉⲗⲉⲧⲏ	To meditate.
ⲉⲣⲙⲉⲗⲉⲧⲓⲛ (v.) ⲙⲉⲗⲉⲧⲏ	To meditate.
ⲉⲣⲙⲉⲗⲓⲛ (v.) ⲙⲉⲗⲏⲙⲁ	To care.
ⲉⲣⲙⲉⲗⲓⲥⲑⲉ (v.) ⲙⲉⲗⲓⲥⲑⲉ	To dismember.
ⲉⲣⲙⲉⲛⲉⲩⲧⲏⲥ (v.) ⲉⲣⲙⲏⲛⲓⲁ	Interpreter.
ⲉⲣⲙⲉⲥ (v.) ⲙⲓⲥⲓ	To bring forth.
ⲉⲣⲙⲉⲧⲁⲛⲓⲛ (v.) ⲙⲉⲧⲁⲛⲟⲓⲁ	To repent.
ⲉⲣⲙⲉⲧⲁⲛⲟⲓⲛ (v.) ⲙⲉⲧⲁⲛⲟⲓⲁ	To repent.
ⲉⲣⲙⲉϣϣⲱⲧ (v.) ⲙⲉϣϣⲱⲧ	"To be like a
   ⲉⲣⲛⲉϣⲧⲉ (v.) ⲛⲉϣⲧⲉ - To become hard."
ⲉⲣⲛⲏⲃ (v.) ⲛⲏⲃ	To be lord.
ⲉⲣⲛⲏⲥⲧⲉⲩⲓⲛ (v.) ⲛⲏⲥⲧⲓⲁ	To fast.
ⲉⲣⲛⲏⲫⲓⲛ	"(Gk); (vb.) To be sober, be self-
   controlled, recover oneself."
ⲉⲣⲛⲓϣϯ (v.) ⲛⲓϣϯ	To be great.
ⲉⲣⲛⲟⲃⲓ (v.) ⲛⲟⲃⲓ	"To sin
   ⲉⲣⲛⲟⲓⲛ (v.) ⲛⲟⲏⲙⲁ - To perceive."
ⲉⲣⲛⲟⲩϯ (v.) ⲛⲟⲩϯ	To be god.
ⲉⲣⲛⲟϥⲣⲓ (v.) ⲛⲟϥⲉⲣ	To be profitable.
ⲉⲣⲛⲩⲙⲫⲓⲛ = ⲉⲣⲛⲏⲫⲓⲛ	To be sober.
ⲉⲣⲛⲱⲓⲕ (v.) ⲛⲱⲓⲕ	To commit adultery.
ⲉⲣⲟ⸗ (v.) ⲉ–	To, against.
ⲉⲣⲟⲩⲙⲏϣ (v.) ⲙⲏϣ	To be a crowd.
ⲉⲣⲟⲩⲛⲁⲓ (v.) ⲛⲁⲓ	"To do kindness.
   plain."
"ⲉⲣⲟⲩⲟⲧ , ⲣⲱⲟⲩⲧ⸗ , ⲣⲱⲟⲩⲧ
   (Q)"	"(490a);
   ⲉⲣⲙⲏ (v.) (1) ⲙⲏ - To evacuate dung."
ⲉⲣⲙⲏ (v.) ⲣⲓⲙⲓ	Tear.
ⲉⲣⲙⲏⲓⲛⲓ (v.) ⲙⲏⲓⲛⲓ	To be marked.
ⲉⲣⲙⲏⲛⲉⲩⲓⲛ (v.) ⲉⲣⲙⲏⲛⲓⲁ	Translator.
ⲉⲣⲙⲏⲛⲓⲁ	"(Gk); (f.) Interpretation, expla-
   nation, translation;
   ⲉⲣⲙⲏⲛⲉⲩⲓⲛ : (n.) Translator, interpreter;
   ⲉⲣⲙⲉⲛⲉⲩⲧⲏⲥ : (n.) Interpreter."
ⲉⲣⲙⲏⲥ	(Gk); (m.) The planet 'Mercury'.
ⲉⲣⲙⲏⲧⲁⲣⲓⲟⲛ , ⲉⲣⲙⲉⲧⲁⲣⲓⲟⲛ	"(Gk); (m.) A
   -
   To be glad, eager, ready; (Qual.) glad, fresh, flourishing;
   ---: (m.) Gladness, abundance, zeal;
   ϧⲉⲛ ⲟⲩⲉⲣⲟⲩⲟⲧ : (adv.) Gladly, eager- ly;
   ϯⲉⲣⲟⲩⲟⲧ : (vb.) To give gladness, glad-
   den, incite."
ⲉⲣⲡⲁⲣⲁⲃⲉⲛⲓⲛ (v.) ⲡⲁⲣⲁⲃⲁⲥⲓⲥ	To trans- gress.
ⲉⲣⲡⲁⲣⲁⲗⲁⲗⲓⲍⲉ (v.) ⲡⲁⲣⲁⲗⲁⲗⲏ	"To
   tool or gadget used in torture."
ⲉⲣⲙⲕⲁϩ (v.) ⲙⲕⲁϩ	To be grieved.
ⲉⲣⲙⲕⲁϩ ⲛϩⲏⲧ (v.) ⲙⲕⲁϩ	To be grieved.
ⲉⲣⲙⲗⲁϧ (v.) ⲙⲗⲁϧ	To fight.
ⲉⲣⲙⲟⲣⲧ (v.) ⲙⲟⲣⲧ	"To grow beard.
   mock.
   ⲉⲣⲡⲁⲣⲁⲛⲟⲙⲟⲥ (v.) law.
   ⲉⲣⲡⲁⲣⲁⲛⲟⲙⲓⲛ (v.)
   law."
ⲛⲟⲙⲟⲥ ⲛⲟⲙⲟⲥ	"To break the
   -
   To break the
   ⲉⲣⲙⲡϣⲁ (v.) ⲙⲡϣⲁ - To deserve."
ⲉⲣⲙⲧⲟⲛ (v.) ⲙⲧⲟⲛ	To be at rest.
ⲉⲣⲙⲱⲛ	"(Gk); (n.) Mount Hermon in Leba-
   non."
ⲉⲣⲙⲱⲟⲩⲓ (v.) ⲣⲓⲙⲓ	Tears.
ⲉⲣⲙⲱⲟⲩ (v.) ⲙⲱⲟⲩ	To liquify.
ⲉⲣⲛⲁⲏⲧ (v.) ⲛⲁⲓ	To be pitiful.
ⲉⲣⲡⲁⲣⲣⲏⲥⲓⲁⲍⲉⲥⲑⲉ (v.) ⲡⲁⲣⲣⲏⲥⲓⲁ	"To dec-
   lare."
ⲉⲣⲡⲉⲑⲛⲁⲛⲉ (v.) ⲛⲁⲛⲉ–	To do good.
ⲉⲣⲡⲓⲗⲁⲍⲓⲛ (v.) ⲡⲗⲁⲥⲙⲁ	To form.
ⲉⲣⲡⲓⲛⲁⲓ (v.) ⲛⲁⲓ	To do kindness.
ⲉⲣⲡⲓⲣⲁⲍⲓⲛ (v.) ⲡⲉⲓⲣⲁⲥⲙⲟⲥ	To tempt.
ⲉⲣⲡⲓⲥⲧⲉⲩⲉ (v.) ⲡⲓⲥⲧⲓⲥ	To believe.
ⲉⲣⲡⲓⲥⲧⲉⲩⲓⲛ (v.) ⲡⲓⲥⲧⲓⲥ	To believe.
"ⲉⲣⲧⲟⲃ ,
   ⲉⲣⲧⲟⲡ , ⲉⲣⲧⲱⲃ"	(305a); (m.)
ⲉⲣⲡⲓⲥⲧⲉⲩⲟⲙⲉⲛ (v.) ⲡⲓⲥⲧⲓⲥ	To believe.
ⲉⲣⲡⲗⲁⲛⲓⲛ (v.) ⲡⲗⲁⲛⲏ	To go astray.
ⲉⲣⲡⲙϣⲓϣ (v.) ⲙϣⲓϣ	To requit.
ⲉⲣⲡⲟⲗⲓⲧⲉⲩⲉⲥⲑⲉ (v.) ⲡⲟⲗⲉⲙⲟⲥ	"To fight.
   Measure of grain..."
etc.	etc.
ⲉⲣⲧⲟⲡ (v.) ⲉⲣⲧⲟⲃ	Measure of grain.
ⲉⲣⲧⲱ	(305b); (f.) Span, (lit.) great hand.
ⲉⲣⲧⲱⲃ (v.) ⲉⲣⲧⲟⲃ	Measure of grain.
ⲉⲣⲡⲟⲗⲉⲩⲓⲛ (v.) ⲡⲟⲗⲉⲙⲟⲥ	To fight.
"ⲉⲣⲫⲉⲓ , (pl.) ⲉⲣⲫⲏⲟⲩⲓ
   and sg as (pl.)"	"(298b);
   ⲉⲣⲡⲟⲣⲛⲉⲩⲓⲛ (v.) ⲡⲟⲣⲛⲉⲓⲁ - To fornicate."
ⲉⲣⲡⲣⲉⲡⲉⲓ (v.) ⲡⲣⲉⲡⲓ	To be fitting.
ⲉⲣⲡⲣⲉⲡⲓ (v.) ⲡⲣⲉⲡⲓ	To be fitting.
ⲉⲣⲡⲣⲉⲡⲓⲛ (v.) ⲡⲣⲉⲡⲓ	"To be fitting.
   (m.) temple, sanctuary."
ⲉⲣⲫⲙⲁ (v.) ⲙⲁ	To succeed.
ⲉⲣⲫⲙⲉⲩⲓ (v.) ⲙⲉⲩⲓ	To remember.
ⲉⲣⲫⲟⲣⲓⲛ (v.) ⲫⲟⲣⲓⲛ	To wear.
ⲉⲣⲡⲣⲉⲥⲃⲉⲩⲓⲛ (v.) ⲡⲣⲉⲥⲃⲓⲁ	To intercess.
ⲉⲣⲡⲣⲟⲕⲟⲡⲧⲉⲓⲛ (v.) ⲡⲣⲟⲕⲟⲡⲧⲏ	To prosper.
ⲉⲣⲡⲣⲟⲕⲟⲡⲧⲓⲛ (v.) ⲡⲣⲟⲕⲟⲡⲧⲏ	To prosper.
ⲉⲣⲡⲣⲟⲥⲉⲩⲭⲉⲥⲑⲉ (v.) ⲡⲣⲟⲥⲉⲩⲭⲏ	To pray.
ⲉⲣⲭⲁⲣⲓⲍⲉⲥⲑⲉ (v.) ⲭⲁⲣⲓⲍⲉⲥⲑⲉ	"To
   grant."
ⲉⲣⲭⲉⲣⲉⲧⲓⲍⲓⲛ (v.) ⲭⲉⲣⲉⲧⲓⲍⲓⲛ	To greet.
ⲉⲣⲭⲣⲓⲁ (v.) ⲭⲣⲓⲁ	To need.
ⲉⲣⲡⲣⲟⲥⲫⲉⲣⲓⲛ (v.) ⲡⲣⲟⲥⲫⲟⲣⲁ	To present an offering.
ⲉⲣⲡⲣⲟⲫⲏⲧⲉⲩⲓⲛ (v.) ⲡⲣⲟⲫⲏⲧⲉⲓⲁ	"To pro-
   phesy."
ⲉⲣⲭⲣⲁⲥⲑⲉ (v.) ⲭⲣⲁⲥⲑⲉ	To employ.
ⲉⲣⲫⲁⲗⲓⲛ (v.) ⲫⲁⲗⲓⲛ - To sing praises ⲉⲣⲱϯ	"(58b); (m.) (often),(f.) Milk;
   ϯⲉⲣⲱϯ : (vb.) To give milk, suckle;
   ⲉⲣⲣⲁⲥⲟⲩⲓ (v.) ⲣⲁⲥⲟⲩⲓ - To dream
   ϭⲓⲉⲣⲱϯ : (vb.) To get milk, suck;
   ⲉⲣⲣⲉⲙⲣⲁⲩϣ (v.) ⲣⲁⲩϣ - To become
   Gentle."
ⲉⲣⲣⲉⲙϩⲉ (v.) ⲣⲉⲙϩⲉ	To become free.
ⲉⲣⲣⲉϥⲙⲓϣⲓ (v.) ⲙⲓϣⲓ	To be hostile.
ⲉⲣⲣⲉϥⲙⲱⲟⲩⲧ (v.) ⲙⲟⲩ	To become dead.
ⲉⲣⲣⲉϥⲛⲁⲩ (v.) ⲛⲁⲩ	To become spectator.
ⲉⲣⲣⲟⲙⲡⲓ (v.) ⲣⲟⲙⲡⲓ	To reach year of age.
ⲉⲣⲣⲱⲙⲓ (v.) ⲣⲱⲙⲓ	To become man .
ⲉⲣⲥⲉⲃⲉⲥⲑⲉ (v.) ⲥⲉⲃⲏⲥ	To worship.
ⲟⲩⲉⲙⲉⲣⲱϯ	(vb.) To feed on milk.
ⲉⲣϣⲏⲧ (v.) ⲁⲣϣⲏⲧ	To multiply.
ⲉⲣϣⲓϣ	(59b); (m.) Chick-pea.
ⲉⲣϣⲓϣⲓ	"(59b); vt & (vi.) (rare) To have
   power, authority;
   ---: (m.) Power, authority; ϧⲁⲉⲣϣⲓϣⲓ : under authority; ϭⲓⲉⲣϣⲓϣⲓ : (vb.) To receive authority;
   ϯⲉⲣϣⲓϣⲓ : (vb.) To give authority."
ⲉⲣⲥⲁⲗⲡⲓⲍⲓⲛ	(v.) ⲥⲁⲗⲡⲓⲅⲝ - To blow the trumpet.
ⲉⲣϣⲣⲱⲓⲥ (v.) ⲣⲱⲓⲥ	To keep vigil.
ⲉⲣϣⲱⲛ	(310a); (m.) Cloak, covering.
ⲉⲣⲥⲉⲃⲏⲥⲑⲉ (v.) ⲥⲉⲃⲏⲥ	To worship.
ⲉⲣⲥⲕⲁⲛⲇⲁⲗⲓⲍⲉⲥⲑⲉ (v.) ⲥⲕⲁⲛⲇⲁⲗⲟⲥ	"To
   cause to stumble."
ⲉⲣϥ– (v.) ⲱⲣϥ	To be apart.
ⲉⲣϧⲟⲧ (v.) ⲣⲱϧⲧ	Wound.
ⲉⲣϧⲱⲧ (v.) ⲣⲱϧⲧ	"Wounds.
   ⲉⲣⲥⲕⲁⲛⲇⲁⲗⲓⲍⲓⲛ (v.)"
"ⲥⲕⲁⲛⲇⲁⲗⲟⲥ
   - To
   ⲉⲣϫ"	"(59b); (mf.) Small bird, chicken;
   cause to stumble."
ⲉⲣⲥⲕⲉⲡⲁⲍⲓⲛ	(Gk); (vb.) To cover, shelter, protect.
ⲉⲣⲥⲩⲛⲭⲱⲣⲓⲛ	(Gk); (vb.) To forgive.
ⲉⲣⲥⲱ , (pl.) ⲉⲣⲥⲱⲟⲩ	"(302a); (f.) Told for cattle
   or sheep."
ⲉⲣⲥⲱⲟⲩ (v.) ⲉⲣⲥⲱ	Tolds.
ⲉⲣϫⲱ	(f.) larger bird, chicken.
ⲉⲣϫⲱ (v.) ⲉⲣϫ	Chicken.
ⲉⲣϭⲁⲩⲙⲱⲓⲧ (v.) ⲙⲱⲓⲧ	To be leader.
ⲉⲣϭⲓⲙⲱⲟⲩ (v.) ⲙⲱⲟⲩ	Urine.
ⲉⲥⲏⲧ	"(60a); (m.) Bottom, lowest part;
   ⲉⲡⲉⲥⲏⲧ : (adv.) To the ground, down-
   ward;
   ⲥⲁⲡⲉⲥⲏⲧ : (on) lower side, below;
   ϩⲓⲡⲉⲥⲏⲧ : On, to the ground."
ⲉⲥⲑⲁⲛⲉⲥⲑⲉ	"(Gk); (w/ ⲉⲣ– ) (vb.) To feel,
   sense."
ⲉⲥⲓⲉ	"(710a); (m.) Drowned ((lit.) praised per- son); (w/ preceding (vb.)) To be drowned,
   shipwrecked;
   ⲙⲉⲧⲉⲥⲓⲉ : (f.) Drowning."
ⲉⲥⲕⲉⲛ (v.) ⲥⲕⲉⲛ	Beside.
ⲉⲥⲕⲓ (v.) ⲱⲥⲕ	Delay.
ⲉⲥⲱⲟⲩ	"(61a); (m.) (mostly as (pl.)) Sheep;
   ⲙⲁⲛⲉⲥⲱⲟⲩ : (m.) Shepherd."
ⲉⲧ– , ⲉⲑ– , ⲉⲧⲉ–	"(61a); relative (prfx.) 'Who,
   which is'."
ⲉⲧⲉϣⲓ (v.) (1) ⲉⲧⲏϣⲓ	Crane.
ⲉⲧⲏⲙⲁ (v.) ⲁⲓⲧⲏⲙⲁ	Request.
"-
   ⲉⲧⲏϣⲓ"	(61b); (f.) Rust, mildew.
"-
   ⲉⲧⲏϣⲓ , ⲉⲧⲉϣⲓ"	(61b); (m.) Crane.
ⲉⲧⲓ	"(Gk); (conj.) After, after which, and;
   during, as."
ⲉⲧⲓⲁ	(Gk); (f.) Blame, charge, fault ⲉⲧⲓⲟⲥ : (Gk); (m.) Guilty, culprit.
ⲉⲧⲫⲱ (v.) ⲱⲃⲧ	Burden.
ⲉⲧⲫⲱⲟⲩⲓ (v.) ⲱⲃⲧ	Burdens.
ⲉⲩⲁⲅⲅⲉⲗⲓⲁ	"(Gk); (f.) Good tidings, the
   Gospel."
ⲉⲩⲁⲅⲅⲉⲗⲓⲕⲟⲥ , –ⲟⲛ	"(Gk); (m.) According to the Gospel;
   ⲟⲩⲃⲓⲟⲥ ⲉⲩⲁⲅⲅⲉⲗⲓⲕⲟⲥ : (n.) A Gospel-
   like life."
ⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ	(Gk); (m.) Good tidings, good news, the Gospel.
ⲉⲩⲁⲅⲅⲉⲗⲓⲥⲙⲟⲥ	"(Gk); (m.) Feast of the
   Annunciation, preaching the Gospel, the
   preaching of Good tidings
   ⲉⲩⲕⲁⲓⲣⲓⲁ , ⲉⲩⲕⲉⲣⲓⲁ : (Gk); (f.) Good season, opportunity, leisure, convenient situation, wealth, prosperity."
ⲉⲩⲕⲁⲓⲣⲟⲥ , ⲉⲩⲕⲉⲣⲟⲥ	"(Gk); (adj.) Well-timed,
   seasonable, convenient (place), rich,
   wealthy."
ⲉⲩⲕⲉⲣⲓⲁ (v.) ⲉⲩⲕⲁⲓⲣⲓⲁ	Wealth.
ⲉⲩⲕⲉⲣⲟⲥ (v.) ⲉⲩⲕⲁⲓⲣⲟⲥ	Wealthy.
ⲉⲟⲩⲗ (v.) ⲉⲓⲟⲩⲗ	Hart.
ⲉⲩⲗⲁⲃⲱⲥ	"(Gk); (adv.) Discretion, caution,
   reverence, piety."
ⲉⲩⲗⲟⲅⲏⲧⲟⲥ	(Gk); (adj.) Blessed.
ⲉⲩⲗⲟⲅⲓⲁ	"(Gk); (f.) Act of blessing, gift,
   good or fine language, the blessed bread
   distributed among the people after communion;
   ⲉⲩⲗⲟⲅⲓⲥⲟⲛ : (adj.) Blessed."
ⲉⲩⲗⲟⲅⲓⲥⲟⲛ (v.) ⲉⲩⲗⲟⲅⲓⲁ	Blessed.
ⲉⲩⲛⲓ	(62b); (f.) Nether millstone, mill.
ⲉⲩⲝⲉⲛⲟⲥ	"(Gk); (m.) Kind to strangers,
   hospitable, guest-chamber, in."
ⲉⲩⲥⲭⲏⲙⲱⲛ	(Gk); (adj.) Elegent in figure, graceful, decent.
ⲉⲩⲫⲏⲙⲓⲁ	"(Gk); (f.) Use of words of good
   omen, auspiciousness, praise panegyric."
ⲉⲩⲫⲣⲁⲧⲏⲥ	(heb); (n.) The river Euphrates.
ⲉⲩⲭⲁⲣⲓⲥⲧⲓⲁ	"(Gk); (f.) Thankfulness, grati-
   tude, giving of thanks, Eucharist."
ⲉⲩⲭⲏ	"(Gk); (f.) Prayer, vow, wish, aspira- tion;
   ⲡⲣⲟⲥⲉⲩⲭⲏ : (f.) Prayer;
   ϯⲉⲩⲭⲏ ⲛⲕⲩⲣⲓⲁⲕⲏ : The Lord's prayer."
ⲉⲩⲭⲣⲏⲥⲧⲓⲁ	"(Gk); (f.) Ready-use, utility,
   serviceableness, service rendered, credit."
ⲉⲩⲁⲅⲅⲉⲗⲓⲥⲧⲏⲥ	(Gk); (m.) Bringer of good tidings, evangelist, preacher of the Gos- pel.
ⲉⲩⲅⲉⲛⲏⲥ	"(n.) Well born, mark of nobility,
   noble minded, generous, noble."
ⲉⲩⲇⲟⲝⲁⲍⲓⲛ	(Gk); (w/ ⲉⲣ– ) (vb.) To be honored, glorified.
ⲉⲩⲑⲉⲛⲓⲁ	"(Gk); (f.) Prosperity, plenty, abun-
   dance."
ⲉⲫⲗⲏⲟⲩ , ⲫⲗⲏⲟⲩ	"(63a); (n.) (sg.) and (pl.)
   Vanity, emptiness; (adj.) vain, empty; (adj.)
   vainly, in vain;
   ⲙⲉⲧⲉⲫⲗⲏⲟⲩ : (f.) Vanity, emptiness; ⲉⲣⲉⲫⲗⲏⲟⲩ : (vb.) To acts vainly, be vain, be empty."
ⲉⲫⲣⲁⲓ (v.) ⲙⲃⲣⲁⲓ	Seed.
ⲉⲫⲫⲁⲑⲁ	(Heb); (vi.) To open, be open.
ⲉⲫⲱⲧ , ⲁⲫⲱⲧ	(63a); m or (f.) A type of crocodile.
ⲉϩⲑⲟⲣⲓ (v.) ϩⲑⲟ	Mare.
ⲉϩⲑⲱⲣ (v.) ϩⲑⲟ	"Horses.
   ⲉⲭⲙⲁⲗⲱⲥⲓⲁ
   tivity."
"ⲉⲭⲙⲁⲗⲱⲧⲟⲥ ,
   -
   ⲉⲭⲙⲁⲗⲱⲧⲟⲥ - Cap-
   ⲁⲓⲭⲙⲁⲗⲱⲧⲟⲥ"	(Gk); (f.)
ⲉϩⲓ (v.) ϩⲓ	On.
ⲉϩⲕⲟ (v.) ϩⲕⲟ	To be hungry.
"ⲉϩⲗⲓ (v.) ϩⲗⲓ - Anything.
   Taken by the spear, captive, prisoner; ⲉⲭⲙⲁⲗⲱⲥⲓⲁ"	(f.) Captivity, body of captives.
ⲉⲭⲱⲙⲉⲛ	"(Gk); (vb.) To have, hold, keep,
   have control of."
ⲉⲱ , ⲓⲱ , ⲓⲁ– , (pl.) ⲉⲉⲩ , ⲉϩⲉⲩ & g as (pl.)	"(75b); (mf.) Ass, donkey;
   ⲉϩⲗⲟⲗ (v.) ϩⲗⲟⲗ - Darkness."
ⲉϩⲙⲟⲧ (v.) ϩⲙⲟⲧ	Grace.
ⲉϩⲛⲁ⸗ (v.) ⲉϩⲛⲉ–	Desire.
ⲉϩⲛⲉ– , ⲉϩⲛⲁ⸗	(690a); (n.) Will, desire.
ⲉϩⲟⲟⲩ	"(730a); (m.) Day;
   ⲙⲡⲓⲉϩⲟⲟⲩ : On, in the day, by day;
   ϧⲁϫⲉⲛ ⲡⲓⲉϩⲟⲟⲩ : Before now;
   ⲓⲁ ⲛⲧⲟⲟⲩ : (n.) Desert, wild ass;
   ϧⲉⲛ ⲡⲓⲉϩⲟⲟⲩ : In day;
   ⲉⲱ ⲛⲥϩⲓⲙⲓ : (n.) She-ass."
ⲉⲱⲛ	"(Gk); (m.) Eon, age
   ⲉⲱⲛⲓⲟⲛ : (Gk); (adj.) Lasting, eternal."
ⲉϣ– (v.) ⲓϣⲓ	To hang.
ⲉϣ– (v.) ⲱϣ	To read.
ⲉϣⲁⲩ (v.) ⲉϣⲱ	Swines.
ⲉϣⲗⲏⲗⲟⲩⲓ (v.) ⲗⲏⲗⲟⲩⲓ	To shout aloud.
ⲉϣⲟ , so	(63b); (m.) Bran.
ⲉϣⲟϯ (v.) ϣⲱⲧ	Merchants.
ⲉϣⲧⲉ (v.) ϣⲧⲟ	To lay down.
ⲉϣⲟⲩ , ⲉϭⲟⲩ	(65a); (f.) Tongs, pincers.
ⲉϣⲱ , ⲉϣⲁⲩ , (pl.) ⲉϣⲁⲩ	"(63a); (f.) Sow,
   swine."
ⲉϣⲱⲡ (v.) ϣⲱⲡⲓ	When.
ⲉϣⲱⲧ (v.) ϣⲱⲧ	Merchant.
ⲉϥ– (v.) ⲱϥⲓ	To press.
ⲉϥⲣⲁⲥⲟⲩ	"(64a); (m.) A plant -- abrotonum,
   artemisia."
ⲉϥϫⲓ (v.) ⲃⲓϫⲓ	Wrinkle.
ⲉϧⲣⲏⲓ (v.) ϧⲣⲏⲓ	Downward.
ⲉϧⲟⲩⲛ (v.) ϧⲟⲩⲛ	Inward.
ⲉϩⲃⲏⲟⲩⲓ (v.) ϩⲱⲃ	Matters.
ⲉϩⲃⲱⲥ (v.) ϩⲱⲃⲥ	Garments.
ⲉϩⲉ , (pl.) ⲉϩⲉⲩ , ⲉϩⲱⲟⲩ , ⲉϩⲉⲟⲩ	"(64a); (f.)
   Ox, cow."
ⲉⲣⲡⲓⲉϩⲟⲟⲩ	"(vb.) To spend day;
   ⲫⲟⲟⲩ : The day, today;
   ⲙⲫⲟⲟⲩ : Today."
ⲫⲟⲟⲩ ⲙⲡⲓⲉϩⲟⲟⲩ	This day.
ⲉϩⲣⲁ⸗ (v.) ϩⲟ	Toward face of.
ⲉϩⲣⲉⲛ– (v.) ϩⲟ	Toward face of.
ⲉϩⲣⲏⲓ (v.) ϩⲣⲏⲓ	Upward.
ⲉϩⲣⲏⲣⲓ (v.) ϩⲣⲏⲣⲓ	Flower.
ⲉϩⲣⲏϣⲓ (v.) (1) ϩⲣⲟϣ	Weight.
ⲉϩⲣⲟϣ (v.) (1) ϩⲣⲟϣ	To be heavy.
ⲉϩⲣⲱ (v.) ϩⲣⲱ	Oven.
ⲉϩⲣⲱⲧ (v.) ϩⲣⲱⲧ	Wine-press.
ⲉϩⲧⲏ⸗ (v.) ϩⲏⲧ	Heart.
ⲉϩⲱⲟⲩ (v.) ⲉϩⲉ	Oxen.
ⲉϫⲉⲛ– (v.) ϫⲱ⸗	Upon.
ⲉϫⲏⲟⲩ (v.) ϫⲟⲓ	Ships.
ⲉϫⲗⲟϫ (v.) (2) ϭⲗⲟϫ	Gourd.
ⲉϫⲟⲩ (v.) (1) ⲁϫⲱ	Viper.
ⲉϫⲱ (v.) (1) ⲁϫⲱ	Viper.
ⲉϫⲱ⸗ (v.) ϫⲱ⸗	Upon.
ⲉϫⲱⲣϩ (v.) ϫⲱⲣϩ	Night.
ⲉϭⲗⲟϫ (v.) (2) ϭⲗⲟϫ	Gourd.
"ⲉϭⲟⲩ (v.) ⲉϣⲟⲩ - Pincers.
   ‌ 6
   ⲋ̅"	A Greek symbol used to denote the numeral '6'.
"It is pronounced ⲥⲟⲟⲩ .
   ‌ z
   ⲍ"	"(65a); Sixth letter of the Coptic
   Alphabet;
   ⲍ : the numeral '7'."
ⲍⲁⲃⲓⲗⲟⲛ	(Gk?); (m.) meaning unknown.
ⲍⲁⲃⲓⲗⲟⲥ	"(Gk); (n.) The arabic month
   'shawal'."
ⲍⲁⲍ	(65b); (n.) Asphodel.
ⲍⲁⲕⲣⲟⲩⲗⲗⲓ	(Gk); (m.) Curled at the tip.
ⲍⲁⲭⲣⲓ	(Gk?); Sugar.
ⲍⲉⲛⲍⲉⲛ	(65b); (m.) Lizard, chameleon.
ⲍⲉⲛⲧⲏⲥⲓⲥ	(Gk?); (n.) Fight, debate.
